"flight_id","origin_airport_id","destination_airport_id","airline_id","passengers","freight","mail","distance","ramp_to_ramp","air_time","seats","payload","aircraft_group","aircraft_type","aircraft_config","class"
988,11292,14698,20304,925,0,0,931,3945,3314,1200,324000,6,629,1,"F"
989,11292,14730,19393,253,208,0,1024,305,270,286,64400,6,619,1,"F"
990,11292,14730,19393,1359,2736,0,1024,1534,1336,1573,380600,6,612,1,"F"
991,11292,14730,19393,2102,3689,0,1024,2969,2629,3675,911400,6,614,1,"F"
992,11292,14730,19917,0,25727,0,1024,148,123,0,79755,6,622,2,"G"
993,11292,14730,19917,0,243523,0,1024,596,499,0,424400,6,691,2,"G"
994,11292,14730,19917,0,433940,3085,1024,1013,825,0,910573,7,740,2,"G"
995,11292,14730,19917,0,1946318,279975,1024,4421,3752,0,3920321,6,626,2,"G"
996,11292,14730,20237,1394,0,0,1024,4817,3976,1550,344658,6,675,1,"F"
997,11292,14730,20304,50,0,0,1024,162,130,50,13500,6,629,1,"F"
998,11292,14730,20304,1235,0,0,1024,2895,2334,1330,356060,6,631,1,"F"
999,11292,14730,20452,397,0,0,1024,916,771,420,114552,6,677,1,"F"
1000,11292,14730,20500,191,0,0,1024,456,362,210,52830,6,631,1,"F"
1001,11292,14747,19393,417,1828,0,1024,517,461,429,96600,6,619,1,"F"
1002,11292,14747,19393,7995,47936,0,1024,10544,9049,8723,2110600,6,612,1,"F"
1003,11292,14747,19393,12180,55543,0,1024,12726,11073,13300,3298400,6,614,1,"F"
1004,11292,14747,19790,4337,0,0,1024,7447,6356,4729,1285700,6,608,1,"F"
1005,11292,14747,19930,3939,4141,3993,1024,6008,5144,4216,1185240,6,612,1,"F"
1006,11292,14747,19930,4548,1673,2297,1024,5593,4826,5088,1279360,6,614,1,"F"
1007,11292,14747,19930,4766,923,0,1024,5155,4398,5373,1227201,6,634,1,"F"
1008,11292,14747,19930,12963,3157,3212,1024,13505,11562,14122,3748820,8,888,1,"F"
1009,11292,14747,19977,1323,55,4840,1024,1313,1118,1432,347727,6,634,1,"F"
1010,11292,14747,19977,1878,79,10278,1024,2000,1718,1980,487206,6,614,1,"F"
1011,11292,14747,19977,2401,559,12762,1024,3424,3000,2688,753016,6,698,1,"F"
1012,11292,14747,19977,14717,8100,96308,1024,17901,15044,15600,3748875,6,694,1,"F"
1013,11292,14747,20304,7262,0,0,1024,18472,15747,7676,1535200,6,673,1,"F"
1014,11292,14747,20436,1849,0,0,1024,2213,1919,1950,390000,6,698,1,"F"
1015,11292,14747,20436,2891,0,0,1024,3045,2580,3060,612000,6,694,1,"F"
1016,11292,14747,20436,6608,0,0,1024,5069,4380,6900,1380000,6,699,1,"F"
1017,11292,14771,19393,1062,2813,0,967,1252,1063,1144,257600,6,619,1,"F"
1018,11292,14771,19393,4411,20632,0,967,5435,4701,6300,1562400,6,614,1,"F"
1019,11292,14771,19393,13038,50293,0,967,15156,12980,13871,3356200,6,612,1,"F"
1020,11292,14771,19977,200,0,0,967,206,119,219,54393,8,887,1,"F"
1021,11292,14771,19977,668,3711,0,967,593,484,1464,561174,6,637,1,"F"
1022,11292,14771,19977,2893,384,13475,967,3973,3299,3200,851692,6,698,1,"F"
1023,11292,14771,19977,4382,17245,2,967,2984,2357,4788,2143463,8,889,1,"F"
1024,11292,14771,19977,5596,54130,1818,967,4864,3659,6351,2330529,8,887,1,"F"
1025,11292,14771,19977,6174,17922,18900,967,3425,2775,7913,2178105,6,627,1,"F"
1026,11292,14771,19977,8437,4010,16659,967,10714,9054,10350,2422024,6,694,1,"F"
1027,11292,14771,19977,12112,6730,52506,967,12797,10648,14487,3322893,6,634,1,"F"
1028,11292,14771,19977,13560,2803,29723,967,16236,13480,16740,4047677,6,614,1,"F"
1029,11292,14771,20304,0,0,0,967,180,147,50,13500,6,629,1,"F"
1030,11292,14771,20304,0,0,0,967,233,134,70,18740,6,631,1,"F"
1031,11292,14771,20436,10040,0,0,967,9752,7989,10800,2187600,6,694,1,"F"
1032,11292,14771,21171,117,0,0,967,144,125,119,37822,6,698,1,"F"
1033,11292,14771,21171,9926,0,0,967,13094,11154,12441,3123876,6,694,1,"F"
1034,11292,14783,20237,123,0,0,637,307,244,150,33354,6,675,1,"F"
1035,11292,14783,20304,236,0,0,637,424,332,280,74960,6,631,1,"F"
1036,11292,14783,20304,1975,0,0,637,5633,4367,2600,691500,6,629,1,"F"
1037,11292,14783,20500,1462,0,0,637,2605,1988,1750,440250,6,631,1,"F"
1038,11292,14794,20304,2645,0,0,517,6267,4689,3000,799500,6,629,1,"F"
1039,11292,14814,20237,132,0,0,792,366,306,150,33354,6,675,1,"F"
1040,11292,14814,20304,1036,0,0,792,3422,2784,1300,344000,6,629,1,"F"
1041,11292,14831,19393,330,18,0,948,432,386,429,96600,6,619,1,"F"
1042,11292,14831,19393,677,509,0,948,570,508,700,173600,6,614,1,"F"
1043,11292,14831,19393,13584,6591,0,948,16181,14127,15444,3736800,6,612,1,"F"
1044,11292,14831,19977,694,155,0,948,887,758,900,214834,6,694,1,"F"
1045,11292,14831,19977,2097,190,0,948,2688,2323,2304,644372,6,698,1,"F"
1046,11292,14831,19977,2620,361,0,948,2641,2312,2988,737711,6,614,1,"F"
1047,11292,14831,19977,3102,623,0,948,3198,2731,3735,839000,6,634,1,"F"
1048,11292,14831,20304,3110,0,0,948,7436,6365,3496,699200,6,673,1,"F"
1049,11292,14869,19393,204,565,0,391,150,124,286,64400,6,619,1,"F"
1050,11292,14869,19393,3148,6210,0,391,1652,1286,3675,911400,6,614,1,"F"
1051,11292,14869,19393,18725,92042,0,391,11740,9051,20735,5017000,6,612,1,"F"
1052,11292,14869,19790,50,0,0,391,92,70,72,49760,6,622,1,"L"
1053,11292,14869,19790,155,0,0,391,78,60,160,40870,6,614,1,"F"
1054,11292,14869,19790,4489,1083,48,391,3363,2603,5148,1343394,6,698,1,"F"
1055,11292,14869,19790,4522,1599,65,391,3343,2551,5907,1440725,6,694,1,"F"
1056,11292,14869,19790,5771,574,0,391,4901,3714,6268,1704300,6,608,1,"F"
1057,11292,14869,19917,0,33216,0,391,166,114,0,159510,6,622,2,"G"
1058,11292,14869,19917,0,173084,0,391,320,240,0,470180,6,626,2,"G"
1059,11292,14869,19977,126,77,1604,391,85,69,128,35554,6,698,1,"F"
1060,11292,14869,19977,780,2692,9568,391,581,444,1253,322848,6,634,1,"F"
1061,11292,14869,19977,1747,2929,16797,391,1519,1133,2700,654372,6,694,1,"F"
1062,11292,14869,20107,0,47075,0,391,95,72,0,107840,6,691,2,"G"
1063,11292,14869,20304,762,0,0,391,1153,823,909,241380,6,631,1,"F"
1064,11292,14869,20304,1887,0,0,391,3834,2740,2100,556500,6,629,1,"F"
1065,11292,14869,20304,4104,0,0,391,5074,3693,4408,1082880,6,638,1,"F"
1066,11292,14869,20304,7633,0,0,391,10150,7066,8208,1641600,6,673,1,"F"
1067,11292,14869,20436,3543,0,0,391,2104,1558,3750,750000,6,698,1,"F"
1068,11292,14869,20436,5280,0,0,391,2588,1925,5580,1126800,6,694,1,"F"
1069,11292,14869,20436,6379,0,0,391,2552,1925,6900,1380000,6,699,1,"F"
1070,11292,14869,20452,69,0,0,391,89,66,76,21803,6,673,1,"F"
1071,11292,14869,20452,1232,0,0,391,1693,1251,1330,362748,6,677,1,"F"
1072,11292,14869,21161,45,0,0,391,266,186,537,227490,6,617,1,"L"
1073,11292,14877,20358,88,0,0,383,535,436,114,27000,4,405,1,"F"
1074,11292,14877,20358,730,0,0,383,4423,3602,1410,305500,4,461,1,"F"
1075,11292,14893,19393,350,326,0,909,457,389,429,96600,6,619,1,"F"
1076,11292,14893,19393,4468,7290,0,909,4374,3823,5250,1302000,6,614,1,"F"
1077,11292,14893,19393,14048,15210,0,909,16729,14503,16159,3909800,6,612,1,"F"
1078,11292,14893,19977,592,0,7649,909,721,623,750,182492,6,694,1,"F"
1079,11292,14893,19977,1619,1621,11123,909,1605,1388,1814,457245,6,614,1,"F"
1080,11292,14893,19977,2703,542,5063,909,3951,3419,3456,967461,6,698,1,"F"
1081,11292,14893,19977,6536,2061,23689,909,6045,5170,7518,1804225,6,634,1,"F"
1082,11292,14893,20304,3739,0,0,909,8738,7312,4104,820800,6,673,1,"F"
1083,11292,14908,19393,18123,9744,0,846,19026,16501,20163,4878600,6,612,1,"F"
1084,11292,14908,19977,3890,214,4306,846,4399,3742,4096,1136123,6,698,1,"F"
1085,11292,14908,19977,10909,1578,16856,846,10666,9055,11850,2866677,6,694,1,"F"
1086,11292,14908,20304,68,0,0,846,145,110,70,18740,6,631,1,"F"
1087,11292,14908,20436,561,0,0,846,558,466,600,120000,6,698,1,"F"
1088,11292,14908,20436,8093,0,0,846,7650,6518,10080,2053200,6,694,1,"F"
1089,11292,15016,19393,697,1226,0,770,578,498,715,161000,6,619,1,"F"
1090,11292,15016,19393,9769,11838,0,770,6494,5427,10150,2517200,6,614,1,"F"
1091,11292,15016,19393,11518,6941,0,770,9653,8077,12155,2941000,6,612,1,"F"
1092,11292,15016,19977,119,0,97,770,115,95,128,35832,6,698,1,"F"
1093,11292,15016,19977,162,0,65,770,136,97,166,41831,6,614,1,"F"
1094,11292,15016,19977,2494,1156,1283,770,2003,1671,2700,646522,6,694,1,"F"
1095,11292,15016,20237,2640,0,0,770,7145,5745,2900,644844,6,675,1,"F"
1096,11292,15016,20304,987,0,0,770,2662,2145,1050,276500,6,629,1,"F"
1097,11292,15016,20436,151,0,0,770,115,93,180,36000,6,694,1,"F"
1098,11292,15016,20436,3589,0,0,770,3005,2390,3750,750000,6,698,1,"F"
1099,11292,15016,20436,5959,0,0,770,3564,2897,6900,1380000,6,699,1,"F"
1100,11292,15016,20500,3004,0,0,770,5606,4458,3290,827670,6,631,1,"F"
1101,11292,15041,20304,73,0,0,557,106,86,76,15200,6,673,1,"F"
1102,11292,15177,20358,13,0,0,218,73,60,19,4500,4,405,1,"F"
1103,11292,15304,19393,4886,3250,0,1506,7428,6723,5291,1280200,6,612,1,"F"
1104,11292,15304,19393,8998,6138,0,1506,11045,10040,9625,2387000,6,614,1,"F"
1105,11292,15304,19977,243,104,3055,1506,426,385,256,71109,6,698,1,"F"
1106,11292,15304,19977,1772,285,16658,1506,2637,2328,1950,460703,6,694,1,"F"
1107,11292,15304,19977,3465,235,25409,1506,4348,3860,3759,856207,6,634,1,"F"
1108,11292,15304,19977,3779,5719,27470,1506,4942,4384,3972,948399,6,614,1,"F"
1109,11292,15304,20436,4193,0,0,1506,6227,5537,4500,900000,6,698,1,"F"
1110,11292,15370,19393,141,26,0,541,89,73,143,32200,6,619,1,"F"
1111,11292,15370,19393,7503,12709,0,541,5056,4043,8294,2006800,6,612,1,"F"
1112,11292,15370,19977,124,11,0,541,82,63,166,41556,6,614,1,"F"
1113,11292,15370,19977,922,8,0,541,740,593,1200,286781,6,694,1,"F"
1114,11292,15370,19977,2976,92,0,541,2323,1790,3328,923286,6,698,1,"F"
1115,11292,15370,20237,403,0,0,541,1003,758,500,111180,6,675,1,"F"
1116,11292,15370,20304,206,0,0,541,294,230,210,56220,6,631,1,"F"
1117,11292,15370,20304,2134,0,0,541,4841,3611,2400,641000,6,629,1,"F"
1118,11292,15370,20452,127,0,0,541,174,139,152,43606,6,673,1,"F"
1119,11292,15370,20452,1052,0,0,541,1701,1282,1190,324564,6,677,1,"F"
1120,11292,15370,20500,70,0,0,541,110,74,70,17610,6,631,1,"F"
1121,11292,15376,19393,374,559,0,639,318,274,429,96600,6,619,1,"F"
1122,11292,15376,19393,6700,10150,0,639,5925,5020,8008,1937600,6,612,1,"F"
1123,11292,15376,19977,250,114,0,639,217,182,300,73314,6,694,1,"F"
1124,11292,15376,19977,490,128,0,639,552,456,640,179711,6,698,1,"F"
1125,11292,15376,20107,0,42470,0,639,108,90,0,104608,6,691,2,"G"
1126,11292,15376,20237,141,0,0,639,350,286,150,33354,6,675,1,"F"
1127,11292,15376,20304,397,0,0,639,769,625,490,131180,6,631,1,"F"
1128,11292,15376,20304,667,0,0,639,1249,991,760,152000,6,673,1,"F"
1129,11292,15376,20304,2909,0,0,639,7457,6016,3100,826500,6,629,1,"F"
1130,11292,15412,20237,1046,0,0,1162,3820,3296,1150,255714,6,675,1,"F"
1131,11292,15412,20436,136,0,0,1162,139,123,180,36000,6,694,1,"F"
1132,11292,15412,20436,2227,0,0,1162,2738,2222,2400,480000,6,698,1,"F"
1133,11292,15412,20500,453,0,0,1162,1128,960,490,123270,6,631,1,"F"
1134,11292,15582,21599,345,0,0,259,4029,3116,416,104000,4,458,1,"F"
1135,11292,15919,20237,565,0,0,616,1521,1187,750,166770,6,675,1,"F"
1136,11292,15919,20304,727,0,0,616,2218,1691,1000,266500,6,629,1,"F"
1137,11292,15919,20304,888,0,0,616,1985,1417,1260,336080,6,631,1,"F"
1138,11292,15919,20452,122,0,0,616,329,237,210,57276,6,677,1,"F"
1139,11298,10372,20304,1587,0,0,701,3775,2996,2030,538270,6,631,1,"F"
1140,11298,11109,19805,14678,1,0,592,13118,10210,16520,4276300,6,655,1,"F"
1141,11298,11109,20304,0,0,0,592,131,86,76,15200,6,673,1,"F"
1142,11298,11292,19805,396,2100,0,641,391,307,480,120700,6,614,1,"F"
1143,11298,11292,19805,541,11,0,641,494,380,560,146200,6,655,1,"F"
1144,11298,11292,19805,43885,24641,11700,641,31553,24413,46828,12957400,6,699,1,"F"
1145,11298,11292,19977,1731,616,8809,641,1420,1127,1800,408503,6,694,1,"F"
1146,11298,11292,19977,4022,591,21700,641,3264,2442,4102,955614,6,614,1,"F"
1147,11298,11292,19977,5009,1674,21481,641,4882,3797,5248,1322189,6,698,1,"F"
1148,11298,11292,19977,5667,936,30119,641,4298,3322,6086,1402794,6,634,1,"F"
1149,11298,11292,20304,1359,0,0,641,2552,1975,1400,372320,6,631,1,"F"
1150,11298,11292,20416,4925,0,0,641,3738,2853,5220,1049800,6,694,1,"F"
1151,11298,11292,20436,4219,0,0,641,3817,2955,4500,900000,6,698,1,"F"
1152,11298,11292,20452,198,0,0,641,382,291,210,57276,6,677,1,"F"
1153,11298,11292,20500,274,0,0,641,518,364,280,70440,6,631,1,"F"
1154,11298,11413,20378,5630,4,0,674,9912,8082,6656,1738060,6,638,1,"F"
1155,11298,11503,19805,3286,0,0,721,3568,2967,4938,1351200,6,622,1,"F"
1156,11298,11921,20398,5376,534,15,773,11678,9603,6688,1736240,6,673,1,"F"
1157,11298,13502,20378,1885,23,0,722,3662,2883,2173,565880,6,638,1,"F"
1158,11298,13502,20398,44,0,0,722,113,97,50,12350,6,675,1,"F"
1159,11315,11292,20237,1671,0,0,488,4873,3868,2600,578136,6,675,1,"F"
1160,11315,11292,20354,35,0,0,488,91,82,50,10841,6,675,1,"L"
1161,11376,11292,20372,0,8878,0,870,140,120,0,23000,6,635,2,"P"
1162,11413,10140,20107,0,40799,0,160,1609,1453,0,91000,4,416,2,"G"
1163,11413,10140,20263,0,40799,0,160,1612,1453,0,88400,4,416,2,"G"
1164,11413,11292,20237,47,0,0,250,62,45,50,11118,6,675,1,"F"
1165,11413,11292,20304,230,0,0,250,350,235,350,93700,6,631,1,"F"
1166,11413,11292,20304,1892,0,0,250,3402,2153,2500,671500,6,629,1,"F"
1167,11413,11292,20500,6090,0,0,250,7719,5054,7840,1972320,6,631,1,"F"
1168,11413,11298,20378,5087,1560,6089,674,10060,7657,6641,1738060,6,638,1,"F"
1169,11413,12892,20304,164,0,0,640,427,350,280,74960,6,631,1,"F"
1170,11413,14107,20304,3386,0,0,353,5173,3230,4130,1093740,6,631,1,"F"
1171,11423,10325,21080,2,0,0,604,120,108,8,5300,6,646,1,"L"
1172,11423,11292,19977,1034,193,0,589,682,568,1253,342206,6,634,1,"F"
1173,11423,11292,19977,1261,110,0,589,1057,856,1500,330439,6,694,1,"F"
1174,11423,11292,19977,1877,20,0,589,1563,1210,2324,569672,6,614,1,"F"
1175,11423,11292,19977,4248,610,0,589,4302,3403,4992,1257230,6,698,1,"F"
1176,11423,11292,20237,677,0,0,589,1958,1656,900,200124,6,675,1,"F"
1177,11423,11292,20304,147,0,0,589,360,298,150,40500,6,629,1,"F"
1178,11423,11292,20304,330,0,0,589,640,515,420,112440,6,631,1,"F"
1179,11423,11292,20304,1876,0,0,589,2957,2403,1976,395200,6,673,1,"F"
1180,11423,11292,20436,1436,0,0,589,1057,835,1500,300000,6,698,1,"F"
1181,11423,11292,20436,3192,0,0,589,2196,1749,3600,721200,6,694,1,"F"
1182,11423,11292,20452,196,0,0,589,400,273,228,65409,6,673,1,"F"
1183,11423,11292,20452,932,0,0,589,1636,1239,980,267288,6,677,1,"F"
1184,11423,11292,20500,122,0,0,589,206,176,140,35220,6,631,1,"F"
1185,11433,11292,19393,123,160,0,1123,172,153,143,32200,6,619,1,"F"
1186,11433,11292,19393,3708,3409,0,1123,4071,3622,4025,998200,6,614,1,"F"
1187,11433,11292,19393,4406,3868,0,1123,6138,5525,5005,1211000,6,612,1,"F"
1188,11433,11292,19790,147,5,0,1123,178,151,149,32870,6,655,1,"F"
1189,11433,11292,19790,154,6,0,1123,176,154,160,41370,6,614,1,"F"
1190,11433,11292,19790,2613,690,365,1123,2875,2547,2880,785440,8,888,1,"F"
1191,11433,11292,19790,3222,926,1925,1123,3209,2726,3383,848520,6,622,1,"F"
1192,11433,11292,19790,4616,934,717,1123,5309,4654,4791,1166370,6,694,1,"F"
1193,11433,11292,19790,7061,3605,6016,1123,8314,7205,7427,1795190,6,656,1,"F"
1194,11433,11292,19977,684,5,6610,1123,715,635,716,175495,6,634,1,"F"
1195,11433,11292,19977,1185,679,11574,1123,1583,1339,1350,330697,6,694,1,"F"
1196,11433,11292,19977,6859,418,43975,1123,8211,7248,7612,1805350,6,614,1,"F"
1197,11433,11292,20416,4613,0,0,1123,5088,4494,5220,1049800,6,694,1,"F"
1198,11433,11292,20436,142,0,0,1123,193,154,150,30000,6,698,1,"F"
1199,11433,11292,20436,5791,0,0,1123,6357,5390,6120,1251600,6,694,1,"F"
1200,11447,11292,20304,779,0,0,638,2589,2110,1100,297000,6,629,1,"F"
1201,11468,11292,20225,600,0,0,305,5338,4462,1680,425600,4,456,1,"F"
1202,11503,10800,21352,3,0,0,735,233,209,16,4000,6,684,1,"L"
1203,11503,11292,20500,1074,0,0,120,1635,926,2100,528300,6,631,1,"F"
1204,11503,11298,19805,2489,0,0,721,3313,2524,4754,1301100,6,622,1,"F"
1205,11503,15016,20354,22,0,0,889,131,116,50,12659,6,675,1,"L"
1206,11540,11292,20237,1612,0,0,563,4225,3266,1800,400248,6,675,1,"F"
1207,11540,11292,20304,1124,0,0,563,1728,1412,1190,318580,6,631,1,"F"
1208,11540,11292,20304,2410,0,0,563,6731,5191,2950,789500,6,629,1,"F"
1209,11540,11292,20452,242,0,0,563,446,339,280,76368,6,677,1,"F"
1210,11563,11921,21161,138,0,0,312,58,41,179,75830,6,617,1,"L"
1211,11603,11292,19977,273,0,0,996,271,236,332,83719,6,614,1,"F"
1212,11603,11292,19977,812,0,0,996,1155,1000,1024,287522,6,698,1,"F"
1213,11603,11292,19977,938,0,0,996,971,836,1253,324021,6,634,1,"F"
1214,11603,11292,19977,1144,3,0,996,1227,1068,1350,325299,6,694,1,"F"
1215,11603,11292,20304,644,0,0,996,2378,1949,750,199000,6,629,1,"F"
1216,11603,11292,20304,1184,0,0,996,2908,2250,1368,273600,6,673,1,"F"
1217,11618,11292,19393,4540,8163,0,1605,7550,6455,5075,1258600,6,614,1,"F"
1218,11618,11292,19393,6315,21866,0,1605,11826,10533,6864,1660800,6,612,1,"F"
1219,11618,11292,19977,211,19,957,1605,536,450,256,70764,6,698,1,"F"
1220,11618,11292,19977,2053,65896,24545,1605,1430,1246,2184,597376,6,627,1,"F"
1221,11618,11292,19977,4873,2797,22176,1605,9160,7881,5400,1263845,6,694,1,"F"
1222,11618,11292,19977,5570,1118,47024,1605,9412,8153,6094,1496393,6,614,1,"F"
1223,11618,11292,19977,7486,6677,89632,1605,11607,10185,7943,2267265,6,622,1,"F"
1224,11618,11292,19977,15891,10513,61258,1605,26047,22180,18079,4505434,6,634,1,"F"
1225,11637,11292,20237,1207,0,0,627,3811,3040,1650,366894,6,675,1,"F"
1226,11637,11292,20304,2362,0,0,627,9083,7266,3850,1022000,6,629,1,"F"
1227,11638,11109,20304,0,0,0,833,169,129,50,13500,6,629,1,"F"
1228,11638,11292,20304,1266,0,0,844,2935,2249,1520,304000,6,673,1,"F"
1229,11638,11292,20304,4373,0,0,844,14095,11619,5000,1332500,6,629,1,"F"
1230,11638,11921,20107,0,147172,0,632,1101,933,0,761644,6,622,2,"G"
1231,11648,11292,19977,397,5,0,752,474,401,600,144598,6,694,1,"F"
1232,11648,11292,19977,4051,39,0,752,4798,3951,5248,1452029,6,698,1,"F"
1233,11648,11292,20304,329,0,0,752,751,603,420,112440,6,631,1,"F"
1234,11648,11292,20304,570,0,0,752,1155,944,684,136800,6,673,1,"F"
1235,11697,11292,19393,2359,4467,0,1703,3355,3044,2450,607600,6,614,1,"F"
1236,11697,11292,19393,3526,6116,0,1703,6369,5728,3718,899600,6,612,1,"F"
1237,11697,11292,19977,823,52,0,1703,1298,1117,830,199330,6,614,1,"F"
1238,11697,11292,19977,3078,1186,0,1703,5580,4906,3300,772058,6,694,1,"F"
1239,11697,11292,19977,4189,491,0,1703,6149,5423,4296,1014240,6,634,1,"F"
1240,11697,11292,20416,5583,0,0,1703,6966,6147,6384,1276800,6,699,1,"F"
1241,11711,11292,20358,381,0,0,289,3677,2986,874,207000,4,405,1,"F"
1242,11711,11413,20107,0,21715,0,40,471,345,0,77000,4,416,2,"G"
1243,11711,11413,20263,0,21747,0,40,471,344,0,74800,4,416,2,"G"
1244,11719,10590,20422,149,0,0,637,124,102,162,43411,6,614,1,"L"
1245,11775,11292,19977,1216,318,0,483,1039,768,1814,453758,6,614,1,"F"
1246,11775,11292,19977,1495,171,0,483,1701,1376,2432,622352,6,698,1,"F"
1247,11775,11292,19977,2341,252,0,483,1933,1466,3000,686159,6,694,1,"F"
1248,11775,11292,20237,294,0,0,483,633,491,350,77826,6,675,1,"F"
1249,11775,11292,20304,1367,0,0,483,2242,1746,1748,349600,6,673,1,"F"
1250,11775,11292,20304,1546,0,0,483,3616,2809,1800,479000,6,629,1,"F"
1251,11775,11292,20436,3458,0,0,483,2556,1837,4320,868800,6,694,1,"F"
1252,11840,14288,20447,0,270,0,1070,170,160,0,5600,6,681,2,"P"
1253,11865,11292,20304,2138,0,0,313,4176,2938,2800,749000,6,629,1,"F"
1254,11884,11292,19393,281,0,0,836,239,207,286,64400,6,619,1,"F"
1255,11884,11292,19393,3776,1335,0,836,3176,2730,4550,1128400,6,614,1,"F"
1256,11884,11292,19393,4586,2922,0,836,4302,3672,5005,1211000,6,612,1,"F"
1257,11884,11292,19977,255,62,0,836,238,205,300,73634,6,694,1,"F"
1258,11884,11292,19977,564,33,0,836,611,506,640,173090,6,698,1,"F"
1259,11884,11292,19977,2518,413,0,836,2321,1955,3142,793158,6,614,1,"F"
1260,11884,11292,19977,4629,694,0,836,3800,3191,5370,1299030,6,634,1,"F"
1261,11884,11292,20304,187,0,0,836,539,436,200,54000,6,629,1,"F"
1262,11921,10372,20304,73,0,0,89,112,73,139,36480,6,631,1,"F"
1263,11921,11109,20107,0,66319,0,207,317,227,0,375089,6,622,2,"G"
1264,11921,11292,20237,2600,0,0,212,4094,2624,3150,700434,6,675,1,"F"
1265,11921,11292,20304,64,0,0,212,130,76,152,30400,6,673,1,"F"
1266,11921,11292,20304,486,0,0,212,551,363,630,168660,6,631,1,"F"
1267,11921,11292,20304,2345,0,0,212,4407,2788,3450,928000,6,629,1,"F"
1268,11921,11298,20304,0,0,0,773,242,196,140,37480,6,631,1,"F"
1269,11921,11298,20398,5171,639,0,773,10913,8849,6688,1736240,6,673,1,"F"
1270,11921,11563,21161,138,0,0,312,67,49,179,75830,6,617,1,"L"
1271,11921,11638,20107,0,317135,0,632,1628,1405,0,1013557,6,622,2,"G"
1272,11921,12889,20368,113,0,0,420,78,60,156,101000,6,698,1,"F"
1273,11921,12889,20368,921,0,0,420,582,444,1162,280000,6,655,1,"F"
1274,11921,12892,20304,0,0,0,655,109,84,70,18740,6,631,1,"F"
1275,11921,12892,20368,1267,0,0,655,1092,852,1404,909000,6,698,1,"F"
1276,11921,12892,21167,126,0,0,655,512,363,304,79544,6,673,1,"F"
1277,11921,13244,20107,0,321148,0,1061,2418,2100,0,1013764,6,622,2,"G"
1278,11921,14107,20304,3171,0,0,438,6407,4171,4200,1115305,6,631,1,"F"
1279,11921,14869,20107,0,42190,0,216,60,42,0,107931,6,691,2,"G"
1280,11921,14869,20304,3831,0,0,216,5188,3539,4300,1119000,6,629,1,"F"
1281,11986,11292,19393,84,0,0,1015,153,137,143,32200,6,619,1,"F"
1282,11986,11292,19393,3210,409,0,1015,4633,4131,4147,1003400,6,612,1,"F"
1283,11986,11292,19977,220,4,0,1015,322,286,300,73000,6,694,1,"F"
1284,11986,11292,19977,2346,38,0,1015,3352,2877,2560,706542,6,698,1,"F"
1285,11986,11292,20237,43,0,0,1015,157,141,50,11118,6,675,1,"F"
1286,11986,11292,20304,2369,0,0,1015,6186,5301,2660,532000,6,673,1,"F"
1287,11986,11292,20500,55,0,0,1015,153,132,70,17610,6,631,1,"F"
1288,11995,11292,20436,1862,0,0,1370,2797,2502,1950,390000,6,698,1,"F"
1289,12003,11292,20237,707,0,0,624,1653,1397,800,177888,6,675,1,"F"
1290,12003,11292,20304,65,0,0,624,204,161,152,30400,6,673,1,"F"
1291,12003,11292,20304,2393,0,0,624,7147,5628,3250,870500,6,629,1,"F"
1292,12012,11292,20237,245,0,0,152,476,290,400,88944,6,675,1,"F"
1293,12094,11122,20107,0,11749,0,172,1516,1388,0,77000,4,416,2,"G"
1294,12094,11292,20237,344,0,0,141,456,248,400,88944,6,675,1,"F"
1295,12094,11292,20500,1184,0,0,141,1249,690,1540,387420,6,631,1,"F"
1296,12156,11292,20304,1230,0,0,594,3246,2564,1500,401500,6,629,1,"F"
1297,12173,11292,19977,10120,344222,42972,3365,11691,10842,10920,3031887,6,627,1,"F"
1298,12191,11292,19393,686,1674,0,883,700,622,715,161000,6,619,1,"F"
1299,12191,11292,19393,9909,35022,0,883,10274,8960,10582,2560400,6,612,1,"F"
1300,12191,11292,19393,15853,31990,0,883,13195,11610,16800,4166400,6,614,1,"F"
1301,12217,11292,20237,1273,0,0,1048,5021,4404,1450,322422,6,675,1,"F"
1302,12255,11292,20304,787,0,0,298,3696,2687,2550,681500,6,629,1,"F"
1303,12264,11292,19393,5159,5450,0,1452,7682,7042,6125,1519000,6,614,1,"F"
1304,12264,11292,19393,6809,7460,0,1452,11613,10486,7293,1764600,6,612,1,"F"
1305,12264,11292,19977,173,306,361,1452,216,185,242,98334,6,624,1,"F"
1306,12264,11292,19977,1472,501,5817,1452,2229,1971,1500,362195,6,694,1,"F"
1307,12264,11292,19977,13876,3708,16733,1452,18847,16479,14821,3653599,6,634,1,"F"
1308,12264,11292,19977,21180,5492,27574,1452,30778,27351,22682,5570046,6,614,1,"F"
1309,12264,11292,20436,132,0,0,1452,220,194,180,37200,6,694,1,"F"
1310,12264,11292,20436,4038,0,0,1452,6787,5863,4350,870000,6,698,1,"F"
1311,12266,10372,20304,1489,0,0,913,3793,3158,1680,447280,6,631,1,"F"
1312,12266,11109,20304,1821,0,0,809,4303,3398,2100,562200,6,631,1,"F"
1313,12266,11109,20366,2193,0,0,809,7055,5675,2450,490000,6,675,1,"F"
1314,12266,11109,20452,670,0,0,809,1452,1161,700,190920,6,677,1,"F"
1315,12266,11292,19977,161,0,1335,862,141,119,169,48320,6,622,1,"F"
