"path_data_id","airline_id","passengers","freight","mail","air_time","seats","payload","class","path_id","ramp_distance_id","aircraft_type_id","aircraft_config_id"
1313,20366,2193,0,0,5675,2450,490000,"F",120,7055,675,1
1314,20452,670,0,0,1161,700,190920,"F",120,1452,677,1
1315,19977,161,0,1335,119,169,48320,"F",141,141,622,1
1316,19977,207,0,707,110,214,82502,"F",141,137,626,1
1317,19977,1586,2188,1588,1499,1664,440142,"F",141,1870,698,1
1318,19977,6022,314830,13993,3393,6570,2421885,"F",141,4260,887,1
1319,19977,8865,10033,9054,6507,9654,2361377,"F",141,7927,634,1
1320,19977,10280,4503,4994,7957,10896,2564434,"F",141,9714,614,1
1321,19977,18031,19354,15182,15176,19350,4454689,"F",141,18290,694,1
1322,20304,0,0,0,122,50,13500,"F",141,160,629,1
1323,20366,47,0,0,136,50,10000,"F",141,170,675,1
1324,20416,127,0,0,142,145,29000,"F",141,159,698,1
1325,20416,4792,0,0,3463,5040,1013600,"F",141,4161,694,1
1326,20436,171,0,0,125,180,36000,"F",141,152,694,1
1327,20436,12625,0,0,6953,13570,2714000,"F",141,8465,699,1
1328,20366,49,0,0,127,50,10000,"F",144,149,675,1
1329,20366,1096,0,0,3167,1150,230000,"F",75,3682,675,1
1330,19977,149,20,0,136,332,78004,"F",61,177,614,1
1331,19977,2917,229,0,1536,3600,768301,"F",61,1979,694,1
1332,19977,3015,639,0,2096,3840,979905,"F",61,2820,698,1
1333,20237,158,0,0,264,200,44472,"F",61,322,675,1
1334,20304,384,0,0,389,456,91200,"F",61,501,673,1
1335,20304,873,0,0,1199,1260,334840,"F",61,1572,631,1
1336,20304,1101,0,0,2205,1550,415000,"F",61,2903,629,1
1337,20452,52,0,0,68,70,19092,"F",61,90,677,1
1338,20500,1157,0,0,1491,1610,405030,"F",61,1896,631,1
1339,20304,3407,0,0,6001,4450,1191000,"F",217,8273,629,1
1340,19393,395,1105,0,463,423,96600,"F",370,513,619,1
1341,19393,1501,2897,0,1227,1575,390600,"F",370,1363,614,1
1342,19393,13816,45989,0,14127,14586,3529200,"F",370,15780,612,1
1343,19977,755,34,7586,854,768,196685,"F",370,962,698,1
1344,19977,954,0,2309,822,984,220146,"F",370,926,614,1
1345,19977,1259,395,10049,1228,1350,306134,"F",370,1371,694,1
1346,19977,5095,345,39216,4153,5370,1256246,"F",370,4779,634,1
1347,20107,0,13780,0,129,0,136966,"G",370,147,730,2
1348,20107,0,3056879,0,4601,0,4308926,"G",370,5298,626,2
1349,20436,150,0,0,145,150,30000,"F",370,163,698,1
1350,20436,517,0,0,420,690,138000,"F",370,527,699,1
1351,20436,4463,0,0,3573,4680,942000,"F",370,4297,694,1
1352,20452,2209,0,0,4588,2309,630036,"F",370,5324,677,1
1353,20500,328,0,0,657,350,88050,"F",370,741,631,1
1354,20237,2374,0,0,5029,2950,655962,"F",56,6493,675,1
1355,20304,857,0,0,2272,1300,351000,"F",56,2930,629,1
1356,20354,121,0,0,260,150,34308,"F",56,298,675,1
1357,19977,2327,219,0,1444,3072,654428,"F",5,2021,698,1
1358,19977,5042,83,0,2561,6450,1394121,"F",5,3442,694,1
1359,20304,34,0,0,57,70,18740,"F",5,89,631,1
1360,20500,2522,0,0,2945,3430,862890,"F",5,4283,631,1
1361,19393,915,0,0,1138,1050,260400,"F",456,1249,614,1
1362,19393,3283,996,0,4728,3432,830400,"F",456,5175,612,1
1363,19790,4346,7666,3989,7978,4619,1205610,"F",384,9777,698,1
1364,19790,7342,16456,19662,10873,7679,1956860,"F",384,13164,614,1
1365,20409,1770,0,0,3020,1950,486200,"F",384,3498,694,1
1366,20409,5414,0,0,7221,6400,1388800,"F",384,8730,699,1
1367,20304,1002,0,0,2541,1500,398000,"F",432,3148,629,1
1368,20354,0,0,0,196,50,12659,"L",238,206,675,1
1369,19977,3052,5865,0,9038,4056,1158310,"F",190,9492,622,1
1370,20304,53,0,0,51,76,15200,"F",447,74,673,1
1371,20304,1249,0,0,1430,2650,712000,"F",447,2546,629,1
1372,20368,0,0,0,72,215,95000,"L",37,96,622,1
1373,20368,1272,0,0,738,1494,360000,"F",37,942,655,1
1374,20436,3157,0,0,2050,3750,750000,"F",37,2737,698,1
1375,19393,1048,208,0,689,1144,257600,"F",131,843,619,1
1376,19393,6430,3863,0,3363,7175,1779400,"F",131,4203,614,1
1377,19393,28061,36027,0,17909,30888,7473600,"F",131,22073,612,1
1378,19977,166,0,698,175,256,58924,"F",131,214,698,1
1379,19977,2187,615,6609,1320,2400,545897,"F",131,1647,694,1
1380,19977,8272,388,7861,4893,9604,2172192,"F",131,6236,614,1
1381,19977,9127,655,16729,4752,10203,2304809,"F",131,6043,634,1
1382,20416,9627,0,0,4960,10800,2184000,"F",131,6427,694,1
1383,20436,3674,0,0,2159,3900,780000,"F",131,2894,698,1
1384,20436,6328,0,0,2507,6900,1380000,"F",131,3416,699,1
1385,20436,9769,0,0,5034,10800,2202000,"F",131,6533,694,1
1386,20368,151,0,0,60,156,101000,"F",70,84,698,1
1387,20368,858,0,0,408,1162,280000,"F",70,552,655,1
1388,20304,2578,0,0,5698,4052,1076555,"F",99,7001,631,1
1389,20304,1134,0,0,3104,1350,364500,"F",431,3914,629,1
1390,20304,2034,0,0,3752,2508,501600,"F",431,4792,673,1
1391,20436,1401,0,0,1156,1650,330000,"F",431,1429,698,1
1392,19393,1499,9031,0,1274,1573,354200,"F",331,1537,619,1
1393,19393,7583,40569,0,5135,8225,2039800,"F",331,5994,614,1
1394,19393,23055,142094,0,18811,24310,5882000,"F",331,22444,612,1
1395,19805,322,428,0,274,362,98300,"F",331,329,699,1
1396,19805,4196,80,0,3130,4480,1126200,"F",331,4003,614,1
1397,19805,9969,1832,584,9784,11264,3191700,"F",331,12691,698,1
1398,19977,5580,9102,23238,4438,6000,1428551,"F",331,5546,694,1
1399,19977,8408,7774,49046,6043,8986,2281919,"F",331,7452,614,1
1400,19977,9571,111333,592,3092,10556,2919836,"F",331,3836,627,1
1401,19977,13890,37088,71452,9106,14666,3619205,"F",331,11074,634,1
1402,20304,0,0,0,113,70,18740,"F",331,139,631,1
1403,20304,9952,0,0,15907,10488,2097600,"F",331,19658,673,1
1404,20416,3987,0,0,3312,4350,870000,"F",331,4203,698,1
1405,20416,4846,0,0,3247,5220,1049800,"F",331,3919,694,1
1406,20436,9957,0,0,6554,10620,2138400,"F",331,8505,694,1
1407,20304,160,0,0,344,280,74960,"F",42,420,631,1
1408,20304,89,0,0,388,209,55220,"F",50,447,631,1
1409,20368,1184,0,0,804,1404,909000,"F",50,1032,698,1
1410,21167,169,0,0,358,304,79544,"F",50,452,673,1
1411,20237,2259,0,0,3870,2750,611490,"F",15,4928,675,1
1412,20304,90,0,0,211,150,40500,"F",15,263,629,1
1413,20225,422,0,0,2947,1440,364800,"F",321,3700,456,1
1414,20225,5,0,0,87,30,7600,"F",223,100,456,1
1415,20225,153,0,0,1524,630,159600,"F",305,1830,456,1
1416,19393,10491,31623,0,17692,11297,2733400,"F",369,20187,612,1
1417,19790,1492,4,0,2811,1716,447798,"F",369,3306,698,1
1418,19790,6261,1727,0,10397,7360,1788434,"F",369,12167,694,1
1419,19977,1854,0,0,3537,2048,491612,"F",369,4016,698,1
1420,19977,4905,248,0,7373,5100,1216233,"F",369,8453,694,1
1421,19977,10685,1025,0,14488,11635,2676111,"F",369,16624,634,1
1422,19977,12628,277,0,18071,13434,3092485,"F",369,20267,614,1
1423,20436,5148,0,0,6495,5400,1105200,"F",369,7391,694,1
1424,19393,380,0,0,342,429,96600,"F",226,389,619,1
1425,19393,673,0,0,564,715,173000,"F",226,643,612,1
1426,20409,146,0,0,107,150,37400,"F",226,124,694,1
1427,19977,642,0,0,1526,676,183058,"F",266,1593,622,1
1428,20237,708,0,0,1875,800,177888,"F",124,2198,675,1
1429,20304,62,0,0,110,76,15200,"F",124,129,673,1
1430,20304,1379,0,0,2376,1540,411040,"F",124,2846,631,1
1431,20304,2314,0,0,6183,2600,702000,"F",124,7491,629,1
1432,20237,1542,0,0,2725,1950,433602,"F",344,3652,675,1
1433,20304,1040,0,0,1952,1400,378000,"F",344,2482,629,1
1434,20304,1215,0,0,1482,1672,334400,"F",344,1882,673,1
1435,20304,1585,0,0,3194,1850,499500,"F",398,4034,629,1
1436,20452,1269,0,0,1967,1609,439116,"F",398,2505,677,1
1437,19393,1056,284,0,670,1144,257600,"F",249,849,619,1
1438,19393,1838,88,0,892,1925,477400,"F",249,1096,614,1
1439,19393,24267,26103,0,14790,25740,6228000,"F",249,18044,612,1
1440,19977,107,0,954,80,166,43141,"F",249,101,614,1
1441,19977,697,109,4105,399,895,237436,"F",249,497,634,1
1442,19977,895,0,3916,577,1050,245606,"F",249,729,694,1
1443,19977,2571,899,14408,1720,2688,737222,"F",249,2117,698,1
1444,20107,0,114987,0,82,0,193214,"G",249,101,740,2
1445,20237,143,0,0,258,150,33354,"F",249,313,675,1
1446,20304,191,0,0,352,200,54000,"F",249,458,629,1
1447,20304,335,0,0,404,350,93700,"F",249,513,631,1
1448,20304,1652,0,0,2011,1748,349600,"F",249,2622,673,1
1449,20436,5574,0,0,2783,5940,1191600,"F",249,3548,694,1
1450,20452,1144,0,0,1604,1330,362748,"F",249,2038,677,1
1451,20500,3687,0,0,4895,4060,1021380,"F",249,6287,631,1
1452,21599,242,0,0,3291,416,83200,"F",16,3819,479,1
1453,20436,4243,0,0,5973,4500,900000,"F",24,6637,698,1
1454,19393,6252,6723,0,7622,6475,1605800,"F",457,8330,614,1
1455,19393,11793,26897,0,17827,12298,2975600,"F",457,19567,612,1
1456,19805,154,0,54,196,181,50200,"F",457,255,699,1
1457,19977,166,85,404,204,169,48843,"F",457,223,622,1
1458,19977,2217,5,3446,2598,2327,555504,"F",457,2883,634,1
1459,19977,6692,6438,21421,9479,7050,1677356,"F",457,10626,694,1
1460,19977,7447,1648,6423,10051,8098,1975044,"F",457,11230,614,1
1461,20436,169,0,0,192,180,36000,"F",457,214,694,1
1462,20436,13187,0,0,12267,13800,2760000,"F",457,14070,699,1
1463,19393,15001,50091,0,14549,16302,3944400,"F",215,16618,612,1
1464,19393,24270,62523,0,19112,26250,6510000,"F",215,22252,614,1
1465,20107,0,824702,0,2451,0,1387471,"G",53,2906,622,2
1466,20107,0,465747,0,716,0,820366,"G",259,875,730,2
1467,20107,0,482374,0,1889,0,1012365,"G",259,2221,622,2
1468,20107,0,932323,0,1179,0,1253301,"G",259,1438,626,2
1469,20107,0,1382593,0,1899,0,2753758,"G",259,2295,732,2
1470,20107,0,1402901,0,2369,0,2010808,"G",259,2805,691,2
1471,20107,0,2861762,0,3891,0,6340967,"G",259,4790,740,2
1472,20304,357,0,0,638,380,76000,"F",259,741,673,1
1473,20304,392,0,0,716,420,112440,"F",259,891,631,1
1474,20436,6482,0,0,3779,6900,1380000,"F",259,4541,699,1
1475,20452,200,0,0,353,228,65409,"F",259,420,673,1
1476,20452,985,0,0,2037,1120,305472,"F",259,2420,677,1
1477,20500,1693,0,0,3301,1820,457860,"F",259,3899,631,1
1478,20107,0,42190,0,198,0,107931,"G",401,221,691,2
1479,20107,0,660324,0,2318,0,1013557,"G",401,2583,622,2
1480,19977,755,0,0,713,900,218579,"F",323,824,694,1
1481,19977,1985,87,0,2013,2176,590285,"F",323,2315,698,1
1482,20304,16,0,0,122,70,18740,"F",323,141,631,1
1483,20304,630,0,0,1178,684,136800,"F",323,1408,673,1
1484,20304,1023,0,0,2881,1150,310500,"F",323,3596,629,1
1485,19805,4330,250,5277,6225,5068,1405600,"F",239,7068,699,1
1486,19805,7971,7877,9307,13558,9600,2420500,"F",239,15395,614,1
1487,20436,4934,0,0,6635,5400,1087200,"F",239,7752,694,1
1488,19977,58,10064,0,79,179,40581,"L",219,86,634,1
1489,19393,561,165,0,510,572,128800,"F",364,581,619,1
1490,19393,5196,7280,0,4203,5775,1432200,"F",364,4849,614,1
1491,19393,10537,10486,0,9992,11297,2733400,"F",364,11383,612,1
1492,19977,817,122,0,771,900,208319,"F",364,899,694,1
1493,19977,1158,10,0,912,1253,286418,"F",364,1085,634,1
1494,19977,1873,90,0,1542,1980,458261,"F",364,1829,614,1
1495,19977,3980,235,0,4290,4352,1148023,"F",364,4981,698,1
1496,20436,577,0,0,527,720,145200,"F",364,611,694,1
1497,20436,4263,0,0,4061,4800,960000,"F",364,5007,698,1
1498,20237,1478,0,0,4278,1850,411366,"F",434,5210,675,1
1499,20304,501,0,0,1468,650,172000,"F",434,1758,629,1
1500,20500,166,0,0,353,210,52830,"F",434,419,631,1
1501,20304,325,0,0,492,420,112440,"F",151,601,631,1
1502,20304,1836,0,0,4775,2700,729000,"F",151,5968,629,1
1503,19977,617,112,0,461,664,154028,"F",227,569,614,1
1504,19977,1183,224,0,1076,1350,314071,"F",227,1267,694,1
1505,19977,5284,446,0,5438,5888,1631725,"F",227,6514,698,1
1506,20436,242,0,0,258,300,60000,"F",227,301,698,1
1507,20436,2373,0,0,1769,2700,543600,"F",227,2240,694,1
1508,20304,0,0,0,93,50,13500,"F",451,123,629,1
1509,20237,2414,0,0,5439,2800,622608,"F",63,6721,675,1
1510,20304,168,0,0,361,304,60800,"F",63,449,673,1
1511,20304,1757,0,0,4337,2300,617500,"F",63,5615,629,1
1512,20436,102,0,0,84,180,36000,"F",63,112,694,1
1513,20436,1813,0,0,1405,2400,480000,"F",63,1900,698,1
1514,20500,1643,0,0,2576,1960,493080,"F",63,3126,631,1
1515,19393,543,1591,0,391,572,128800,"F",282,470,619,1
1516,19393,1369,3031,0,876,1575,390600,"F",282,1036,614,1
1517,19393,17356,44521,0,12896,18876,4567200,"F",282,15405,612,1
1518,19790,106,53,0,103,110,29900,"F",282,131,608,1
1519,19790,160,21,0,95,160,38879,"F",282,112,694,1
1520,19790,160,28,0,101,199,49760,"F",282,142,622,1
1521,19790,3556,3649,1757,2069,3779,1030890,"F",282,2472,888,1
1522,19790,22892,27440,12718,14719,24026,5806640,"F",282,18583,656,1
1523,19977,1577,37,6299,1120,2112,470478,"F",282,1413,634,1
1524,19977,2855,102,1749,2083,3150,711169,"F",282,2679,694,1
1525,19977,3668,167,2678,2458,4138,921417,"F",282,3109,614,1
1526,19977,5065,482,8914,4269,5632,1423502,"F",282,5276,698,1
1527,20304,293,0,0,414,304,60800,"F",282,548,673,1
1528,20416,4690,0,0,2833,5220,1038200,"F",282,3573,694,1
1529,20422,653,0,1785,474,810,213845,"F",282,581,614,1
1530,20422,2982,816,7011,2555,3303,886237,"F",282,3177,612,1
1531,20436,381,0,0,281,540,109200,"F",282,365,694,1
1532,20436,7902,0,0,5574,8550,1710000,"F",282,7435,698,1
1533,20452,198,0,0,277,210,57276,"F",282,370,677,1
1534,20500,390,0,0,598,420,105660,"F",282,834,631,1
1535,19393,175,345,0,137,175,43400,"F",110,153,614,1
1536,19393,427,0,0,433,429,96600,"F",110,483,619,1
1537,19393,7596,22565,0,7837,7865,1903000,"F",110,8756,612,1
1538,19977,1170,458,1102,1143,1200,284735,"F",110,1283,694,1
1539,19977,1663,259,1960,1403,1790,433068,"F",110,1608,634,1
1540,19977,2494,791,5323,2212,2656,638180,"F",110,2527,614,1
1541,19977,2673,738,845,3363,2816,706175,"F",110,3810,698,1
1542,20436,5291,0,0,4362,5400,1110000,"F",110,5112,694,1
1543,20452,197,0,0,425,210,57276,"F",110,482,677,1
1544,20422,93,0,0,183,162,43116,"L",360,207,614,1
1545,20237,880,0,0,943,1300,289068,"F",194,1574,675,1
1546,20304,140,0,0,113,150,40500,"F",194,195,629,1
1547,20500,2931,0,0,2063,3850,968550,"F",194,3262,631,1
1548,20378,1648,0,0,2479,2015,525460,"F",260,3165,638,1
1549,20398,48,1,0,120,50,12350,"F",260,164,675,1
1550,20366,916,0,0,2861,1150,230000,"F",453,3358,675,1
1551,20378,66,0,0,99,79,20210,"F",208,128,638,1
1552,20398,146,0,0,401,193,50400,"F",258,473,631,1
1553,20500,349,0,0,809,420,105660,"F",258,994,631,1
1554,20378,1099,0,0,1902,2249,586090,"F",205,2557,638,1
1555,20402,27,0,0,120,173,42500,"L",287,150,614,1
1556,19393,7861,17156,0,5912,8750,2170000,"F",228,6822,614,1
1557,19393,11998,25628,0,10840,13013,3148600,"F",228,12669,612,1
1558,20107,0,30465,0,115,0,193732,"G",228,133,740,2
1559,20107,0,540673,0,1503,0,821902,"G",228,1833,622,2
1560,19977,3450,1858,0,8906,4056,1156427,"F",47,9395,622,1
1561,19393,715,139,0,350,875,217000,"F",254,422,614,1
1562,19393,1336,1541,0,737,1430,322000,"F",254,912,619,1
1563,19393,8844,5058,0,5525,10582,2560400,"F",254,6720,612,1
1564,19790,156,0,226,76,158,38170,"F",254,115,656,1
1565,19977,471,64,0,219,498,125837,"F",254,276,614,1
1566,19977,804,0,0,355,895,243490,"F",254,502,634,1
1567,19977,2105,488,0,1667,3450,748476,"F",254,2106,694,1
1568,19977,2706,703,0,1768,2944,757346,"F",254,2267,698,1
1569,20304,464,0,0,579,560,149920,"F",254,757,631,1
1570,20304,477,0,0,854,550,148500,"F",254,1065,629,1
1571,20304,2797,0,0,3436,3192,638400,"F",254,4417,673,1
1572,20452,137,0,0,149,140,38184,"F",254,196,677,1
1573,20500,1519,0,0,1888,1820,457860,"F",254,2398,631,1
1574,19393,311,397,0,212,429,96600,"F",379,263,619,1
1575,19393,10802,2474,0,6169,12012,2906400,"F",379,7622,612,1
1576,19977,2069,47,34416,983,2312,576876,"F",379,1327,614,1
1577,19977,2331,27,37245,1074,2673,668947,"F",379,1374,634,1
1578,19977,2966,171,20983,1605,3300,764309,"F",379,2148,694,1
1579,19977,3938,1118,52500,2419,4224,1105723,"F",379,3104,698,1
1580,20304,144,0,0,317,200,47000,"F",379,409,629,1
1581,20304,1856,0,0,1984,1976,395200,"F",379,2646,673,1
1582,20436,4940,0,0,2257,5400,1092000,"F",379,3092,694,1
1583,20452,206,0,0,222,210,57276,"F",379,293,677,1
1584,20500,1681,0,0,1891,1820,457860,"F",379,2465,631,1
1585,19393,400,833,0,333,429,96600,"F",302,375,619,1
1586,19393,4050,2376,0,2521,4200,1041600,"F",302,2947,614,1
1587,19393,4319,4652,0,3534,4719,1141800,"F",302,4053,612,1
1588,19917,0,70464,0,311,0,239265,"G",302,376,622,2
1589,19917,0,1399292,0,1816,0,1926720,"G",302,2152,691,2
1590,19977,656,54,0,528,750,175729,"F",302,626,694,1
1591,19977,1618,255,0,1031,1790,438317,"F",302,1233,634,1
1592,19977,2031,81,0,1505,2324,582620,"F",302,1779,614,1
1593,19977,2463,179,0,2249,2688,722018,"F",302,2645,698,1
1594,20304,147,0,0,335,150,40500,"F",302,403,629,1
1595,20304,2878,0,0,7058,3500,931665,"F",107,8273,631,1
1596,19805,150,450,266,138,160,40400,"F",327,157,614,1
1597,20304,2193,0,0,4188,2356,471200,"F",327,5148,673,1
1598,20304,2455,0,0,7256,2750,742500,"F",327,9153,629,1
1599,20366,142,0,0,392,150,30000,"F",327,464,675,1
1600,20436,2392,0,0,2636,3000,600000,"F",327,3268,698,1
1601,19805,9842,3553,7161,9497,10500,2732600,"F",389,11295,655,1
1602,19805,13418,9661,5603,11673,14720,3702300,"F",389,14146,614,1
1603,19977,346,1505,0,374,384,107620,"F",389,454,698,1
1604,19977,5281,1549,21376,4641,5700,1344205,"F",389,5603,694,1
1605,19977,9954,3784,37158,7626,10740,2648637,"F",389,9564,634,1
1606,19977,33287,40711,118676,27055,35808,8854271,"F",389,32847,614,1
1607,20304,0,0,0,134,76,15200,"F",389,200,673,1
1608,20416,9995,0,0,7349,10620,2124000,"F",389,9123,694,1
1609,20436,180,0,0,134,180,37200,"F",389,179,694,1
1610,20436,9732,0,0,5849,10350,2070000,"F",389,7721,699,1
1611,20304,96,0,0,394,140,37480,"F",195,440,631,1
1612,20398,211,0,0,593,258,67200,"F",91,680,631,1
1613,20500,332,0,0,902,420,105660,"F",91,1074,631,1
1614,19393,508,0,0,630,525,130200,"F",160,672,614,1
1615,19393,542,0,0,853,572,138400,"F",160,936,612,1
1616,20304,222,0,0,790,456,91200,"F",187,911,673,1
1617,19393,274,1579,0,245,286,64400,"F",452,294,619,1
1618,19393,5689,7865,0,4266,6125,1519000,"F",452,4898,614,1
1619,19393,10611,40512,0,9848,11440,2768000,"F",452,11376,612,1
1620,19977,699,460,0,618,830,208982,"F",452,707,614,1
1621,19977,2615,848,4261,2747,3300,784666,"F",452,3173,694,1
1622,19977,7755,4512,10884,6059,8759,2182461,"F",452,7262,634,1
1623,19977,7912,2863,18908,8050,8448,2284539,"F",452,9333,698,1
1624,20304,76,0,0,131,76,15200,"F",452,148,673,1
1625,20436,2433,0,0,2114,2550,510000,"F",452,2556,698,1
1626,20436,4765,0,0,3453,5040,1016400,"F",452,4228,694,1
1627,20436,6037,0,0,3634,6900,1380000,"F",452,4553,699,1
1628,19393,4114,5114,0,6396,4290,1038000,"F",28,7565,612,1
1629,19393,5312,17855,0,6949,5600,1388800,"F",28,8048,614,1
1630,19805,56,0,0,216,187,51700,"L",28,260,699,1
1631,19805,267,0,0,422,300,79000,"F",28,536,694,1
1632,19805,5483,1686,227,6581,5797,1602700,"F",28,7604,699,1
1633,19805,8000,1876,171,12329,8960,2257900,"F",28,14806,614,1
1634,19977,761,121,7850,1270,900,204040,"F",28,1495,694,1
1635,19977,1054,327,9567,1460,1162,294120,"F",28,1632,614,1
1636,19977,2399,2057,9608,4388,2560,675319,"F",28,4983,698,1
1637,19977,3887,797,41239,4854,4117,999993,"F",28,5553,634,1
1638,20436,4107,0,0,6384,4500,900000,"F",28,7504,698,1
1639,20436,5089,0,0,6518,5400,1084800,"F",28,7638,694,1
1640,21599,64,0,0,718,72,14400,"F",4,820,479,1
1641,21599,121,0,0,1145,128,32000,"F",4,1345,458,1
1642,20436,4175,0,0,2338,4500,900000,"F",311,3001,698,1
1643,19393,1517,1139,0,900,1573,354200,"F",81,1066,619,1
1644,19393,10749,20291,0,5257,11550,2864400,"F",81,6516,614,1
1645,19393,27878,47129,0,17082,30459,7369800,"F",81,20668,612,1
1646,19805,1007,0,870,665,1200,308200,"F",81,826,694,1
1647,19805,3296,431,3077,2236,3584,1013500,"F",81,2823,698,1
1648,19805,5219,5603,17270,2431,5610,1551000,"F",81,3185,699,1
1649,19805,8619,646,3503,4832,9600,2421900,"F",81,6345,614,1
1650,19977,3283,1082,17166,2180,3456,912709,"F",81,2715,698,1
1651,19977,3365,574,21015,1855,3794,943700,"F",81,2297,614,1
1652,19977,4094,697,3066,2509,4650,1081322,"F",81,3153,694,1
1653,19977,4320,1002,9892,2108,4654,1099589,"F",81,2656,634,1
1654,20304,204,0,0,243,210,54980,"F",81,329,631,1
1655,20304,1489,0,0,1671,1520,304000,"F",81,2190,673,1
1656,20436,142,0,0,88,180,36000,"F",81,112,694,1
1657,20436,1091,0,0,396,1150,230000,"F",81,533,699,1
1658,20436,7396,0,0,4381,8100,1620000,"F",81,5794,698,1
1659,20304,3310,0,0,3055,4130,1093740,"F",342,4705,631,1
1660,20304,3196,0,0,3649,4200,1116305,"F",127,5353,631,1
1661,20378,1213,0,0,1718,2249,586090,"F",6,2455,638,1
1662,20354,1858,0,0,3189,2550,560826,"F",196,3903,675,1
1663,19393,143,569,0,189,143,32200,"F",71,205,619,1
1664,19393,821,0,0,899,875,217000,"F",71,987,614,1
1665,19393,6423,3298,0,8556,6864,1660800,"F",71,9288,612,1
1666,19977,807,51,9150,1210,896,247173,"F",71,1340,698,1
1667,19977,2302,435,15902,2647,2490,578658,"F",71,3004,614,1
1668,19977,2721,1632,15235,3023,3031,723450,"F",71,3356,634,1
1669,19977,2854,85,17626,3817,3150,720003,"F",71,4244,694,1
1670,20436,4543,0,0,5329,5400,1084800,"F",71,6090,694,1
1671,19393,959,0,0,1094,1001,242200,"F",292,1213,612,1
1672,20304,2554,0,0,6675,2900,772500,"F",118,8107,629,1
1673,20304,41,0,0,111,50,13500,"F",197,129,629,1
1674,19977,97,42,0,105,179,46360,"F",378,123,634,1
1675,19977,164,0,0,105,166,41843,"F",378,123,614,1
1676,19977,379,34,0,305,450,104148,"F",378,355,694,1
1677,19977,916,0,0,1008,1280,349081,"F",378,1203,698,1
1678,20304,124,0,0,426,200,54000,"F",378,534,629,1
1679,20304,1098,0,0,1782,1292,258400,"F",378,2161,673,1
1680,20304,1516,0,0,2527,1750,466020,"F",378,3135,631,1
1681,20422,154,0,0,182,162,42116,"L",278,211,614,1
1682,20358,231,0,0,2327,1444,342000,"F",283,3539,405,1
1683,20358,5,0,0,60,19,4500,"F",14,79,405,1
1684,20447,0,270,0,155,0,5600,"P",135,175,681,2
1685,20237,2700,0,0,3922,3750,833850,"F",92,5668,675,1
1686,20304,107,0,0,146,210,56220,"F",92,191,631,1
1687,20304,988,0,0,990,1444,288800,"F",92,1387,673,1
1688,20304,1453,0,0,2083,2000,529500,"F",92,2945,629,1
1689,20500,2012,0,0,1800,2590,651570,"F",92,2512,631,1
1690,20304,300,0,0,642,420,112440,"F",7,756,631,1
1691,20304,2847,0,0,5455,3572,714400,"F",7,6448,673,1
1692,19393,1313,1163,0,1567,1400,347200,"F",406,1721,614,1
1693,19393,7434,18724,0,10804,7722,1868400,"F",406,11797,612,1
1694,19805,142,0,521,201,160,40400,"F",406,219,614,1
1695,19977,482,20,0,575,498,118898,"F",406,658,614,1
1696,19977,1579,484,173,2655,1664,453556,"F",406,2935,698,1
1697,19977,6246,1556,1628,8507,6450,1498183,"F",406,9454,694,1
1698,20436,289,0,0,416,360,73200,"F",406,482,694,1
1699,20436,3890,0,0,5555,4200,840000,"F",406,6339,698,1
1700,19917,0,1331386,0,2005,0,1932711,"G",97,2207,691,2
1701,19977,138,0,0,200,150,34772,"F",12,230,694,1
1702,19977,2661,116,0,4631,2816,762468,"F",12,5111,698,1
1703,20304,480,0,0,1601,532,106400,"F",12,1775,673,1
1704,20358,351,0,0,2686,760,180000,"F",368,3414,405,1
1705,20304,1440,0,0,2378,2800,749000,"F",317,3459,629,1
1706,19393,140,0,0,102,143,32200,"F",267,121,619,1
1707,19393,4049,7127,0,3246,4576,1107200,"F",267,3774,612,1
1708,19393,4227,5294,0,2751,4725,1171800,"F",267,3219,614,1
1709,19977,38,0,0,99,166,38790,"F",267,134,614,1
1710,19977,650,19,0,408,716,164356,"F",267,488,634,1
1711,19977,1960,72,0,1978,2432,646737,"F",267,2375,698,1
1712,19977,7154,509,0,5577,8100,1933391,"F",267,6551,694,1
1713,21635,13,0,0,106,16,12343,"L",267,124,669,1
1714,21161,0,0,0,196,179,75830,"L",170,210,617,1
1715,19393,171,0,0,212,175,43400,"F",236,228,614,1
1716,20237,2625,0,0,3216,3000,667080,"F",285,4570,675,1
1717,19393,275,13,0,239,286,64400,"F",206,278,619,1
1718,19393,11877,13999,0,8008,12775,3168200,"F",206,9541,614,1
1719,19393,13849,23249,0,11640,15015,3633000,"F",206,13647,612,1
1720,19977,1724,2,64,1442,1950,458537,"F",206,1741,694,1
1721,19977,4750,1089,9758,4332,4992,1371985,"F",206,5363,698,1
1722,19977,5720,598,6559,3969,6265,1499656,"F",206,4823,634,1
1723,19977,7769,759,34846,5738,8620,2147744,"F",206,7254,614,1
1724,20304,69,0,0,122,70,18740,"F",206,153,631,1
1725,20304,145,0,0,243,152,30400,"F",206,308,673,1
1726,20416,4826,0,0,3177,5220,1049800,"F",206,3927,694,1
1727,20436,4210,0,0,3229,4350,870000,"F",206,4024,698,1
1728,20436,5327,0,0,3454,5580,1149600,"F",206,4610,694,1
1729,20436,6308,0,0,3337,6900,1380000,"F",206,4209,699,1
1730,19393,649,0,0,436,700,173600,"F",298,501,614,1
1731,19393,1151,219,0,1041,1287,289800,"F",298,1224,619,1
1732,19393,10296,5589,0,8363,10868,2629600,"F",298,9672,612,1
